iterStep,process,time
818,health serialization,0.0009202957153320312
819,order serialization,0.02334284782409668
820,health serialization,0.01786208152770996
821,order serialization,0.024183988571166992
822,health serialization,0.002795696258544922
823,order serialization,0.01038217544555664
824,health serialization,0.016239404678344727
825,order serialization,0.01224064826965332
826,health serialization,0.009385347366333008
827,order serialization,0.003888368606567383
828,health serialization,0.001171112060546875
829,order serialization,0.019016027450561523
830,health serialization,0.003920793533325195
831,order serialization,0.010591983795166016
832,health serialization,0.03107476234436035
833,order serialization,0.021328449249267578
834,health serialization,0.011000394821166992
835,order serialization,0.028750181198120117
836,health serialization,0.02023029327392578
837,order serialization,0.01912212371826172
838,health serialization,0.007302045822143555
839,order serialization,0.026739120483398438
840,health serialization,0.012966156005859375
841,order serialization,0.013888835906982422
842,health serialization,0.02136540412902832
843,order serialization,0.008718013763427734
844,health serialization,0.022995710372924805
845,order serialization,0.018208980560302734
846,health serialization,0.0008151531219482422
847,order serialization,0.0014781951904296875
848,health serialization,0.007539033889770508
849,order serialization,0.026170015335083008
850,health serialization,0.014816045761108398
851,order serialization,0.009299516677856445
852,health serialization,0.00438690185546875
853,order serialization,0.013936996459960938
854,health serialization,0.03321123123168945
855,order serialization,0.021024227142333984
856,health serialization,0.023191452026367188
857,order serialization,0.04384493827819824
858,health serialization,0.0012249946594238281
859,order serialization,0.030495882034301758
860,health serialization,0.017317533493041992
861,order serialization,0.0015118122100830078
862,health serialization,0.0011768341064453125
